"Project"	"Event"	"Data_Source"	"Site_ID"	"Dataset_ID"	"Site_Name_Clean"	"Latitude"	"Longitude"	"Elevation"	"Continent"	"Archive_Type"	"Data_Type"	"Number_Pollen_Samples"	"AgeModel_Source"	"Number_Datings"	"minimum_meanAge"	"maximum_meanAge"	"mean_resolution_meanAge"	"range_meanAge"	"Site_Description"	"Submission_Pollendata"	"Publication_1"	"Publication_DOI_1"	"Publication_2"	"Publication_DOI_2"	"Publication_3"	"Publication_DOI_3"	"Publication_4"	"Publication_DOI_4"	"Publication_5"	"Publication_DOI_5"	"Publication_6"	"Publication_DOI_6"	"Publication_7"	"Publication_DOI_7"	"Publication_8"	"Publication_DOI_8"	"Basin_Area"	"Basin_Source"	"Basin_Comment"
"LegacyPollen_2.0"	"FX3"	"Zhou et al. (2022)"	68	200148	"Futian FX3"	19.233	110.467	13	"Asia"	"Alluvial/Fluvial"	"Digitized"	5	"Zhou et al. (2022)"	3	-11	6182	1548.2	6193	NA	"1999"	"Zhang YL, Wang KF, Zhang WD, Li Z, Mao LM (1999). Evolution of mangrove forests in northeastern Hainan island since Mid-Holocene. Marine Science Bulletin, 18, 52-57 (in Chinese with English abstract)."	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"LegacyPollen_2.0"	"DS4"	"Zhou et al. (2022)"	69	200149	"Sanjiang DS4"	19.867	110.617	5	"Asia"	"Alluvial/Fluvial"	"Digitized"	18	"Zhou et al. (2022)"	2	-17	8691	512.2	8708	NA	"2000"	"Zhang YL, Feng WQ, Wang KF, Zhang WD, HuaD (2000). The evolution of mangrove forest on the basis of palynological study of Holocene in Hainan Island. Marine Science Bulletin, 22, 117-122 (in Chinese with English abstract)."	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"no lake in vicinity"
"LegacyPollen_2.0"	"BAIYANG_4"	"Zhou et al. (2022)"	73	200150	"Baiyangdian Lake 4"	38.4	115.983	7	"Asia"	"Lake"	"Raw"	9	"Zhou et al. (2022)"	3	4454	12695	1030.1	8241	NA	"1998"	"Xu QH, Chen SY, Kong ZC, Du NQ (1988). Preliminary discussion of vegetation succession and climate change since the Holocene in the Baiyangdian Lake district. Acta Phytoecologica et Geobotanica Sinica, 12, 143-151 (in Chinese with English abstract)."	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"LegacyPollen_2.0"	"NIANGZI"	"Zhou et al. (2022)"	81	200151	"Niangziguan"	37.95	113.883	410	"Asia"	"Alluvial/Fluvial"	"Raw"	11	"Zhou et al. (2022)"	1	2500	12606	1010.6	10106	NA	"1999"	"Yang XL, Xu QH, Zhao HP (1999). Vegetation succession since last glacier in Taihang Mountains area. Geography and Territorial Research, 15, 81-88 (in Chinese)."	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"LegacyPollen_2.0"	"WEICHANG"	"Zhou et al. (2022)"	82	200152	"Weichang-Yudaokou"	42.472	117.127	1470	"Asia"	"Loess/Palaeosol"	"Digitized"	70	"Zhou et al. (2022)"	2	321	6456	88.9	6135	NA	"2014"	"Liu YH, Tian Y, Liu AR, Yang QH, Yang ZJ, Zhou YH, Guo ZX, Sun LM (2004), Variation of paleovegetation and paleoclimate since the Mid-Holocene in the Yudaokou Area of Weichang County, Hebei Province. South-to-North Water transfers and Water Science & Technology, 12, 69-72 (in Chinese with English abstract)."	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"LegacyPollen_2.0"	"96-QP"	"Zhou et al. (2022)"	98	200153	"Tongjiang 96-QP"	47.65	132.5	49	"Asia"	"Peat"	"Digitized"	45	"Zhou et al. (2022)"	1	136	6142	136.5	6006	NA	"2002"	"Zhang YL, Yang YX (2002). The evolution of vegetation and climate on the basis of sporo-pollen assemblages since Mid-Holocene in the Tongjiang Region, Heilongjiang. Scientia Geographica Sinica, 22, 426-429 (in Chinese with English abstract)."	NA	"Zhang YL (2003). Studies on vegetation and environment since Mid-Holocene in Tongjiang Region, Heilongjiang Province. Journal of Tongji University, 31, 668-671 (in Chinese with English abstract)."	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"FIXED_100"	NA
"LegacyPollen_2.0"	"WUCHANG"	"Zhou et al. (2022)"	100	200154	"Wuchanghai"	47.217	127.333	200	"Asia"	"Peat"	"Raw"	28	"Zhou et al. (2022)"	1	126	7913	288.4	7787	NA	"1988"	"Xia YM (1988). Preliminary studies on pollen assemblage and palaeoenvironment of the Holocene peat in Northeast China. In: Huang XC eds. Studies on Chinese Bog. Science Press, Beijing (in Chinese with English abstract)."	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"FIXED_100"	NA
"LegacyPollen_2.0"	"DAJIU"	"Zhou et al. (2022)"	101	200155	"Dajiu Lake"	31.491	109.996	1760	"Asia"	"Peat"	"Digitized"	112	"Zhou et al. (2022)"	10	0	15700	141.4	15700	NA	"2007"	"Zhu C, Zhong YS, Zheng CG, Ma CM, Li L (2007). Relationship of archaeological sites distribution and environment from the paleolithic age to the warring states time in Hubei Province. Acta Geographica Sinica, 62, 227-242 (in Chinese with English abstract)."	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"FIXED_100"	NA
"LegacyPollen_2.0"	"DAJIUHU"	"Zhou et al. (2022)"	103	200156	"Dajiuhu Lake"	31.567	109.933	1700	"Asia"	"Peat"	"Raw"	31	"Zhou et al. (2022)"	3	1613	12550	364.6	10937	NA	"1993"	"Zhou MM, Li WY (1993). Post glacial vegetation and environment at Dajiuhu lake area in the Shennongjia Mt. In: Li WY, Yao ZJ eds. Late Quaternary Vegetation and Environment of North and Middle Subtropical Region of China. Ocean Press, Beijing (in Chinese with English abstract)."	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"FIXED_100"	"no lake in vicinity"
"LegacyPollen_2.0"	"DAJIU_C2"	"Zhou et al. (2022)"	104	200157	"Dajiu Lake C2"	31.75	110.667	1700	"Asia"	"Lake"	"Digitized"	35	"Zhou et al. (2022)"	7	6	14238	418.6	14232	NA	"2001"	"Liu HP, Tang XC, Sun DH, Wang KF (2001). Palynofloras of the Dajiuhu Basin in Shennongjia mountains during the last 12.5ka. Acta Palaeontologica Sinica, 18, 101-109 (in Chinese with English abstract)."	NA	"Zhang H, Cai JF, Liu HP (2002). The palynofloras and climate change in Dajiuhu Basin of Shennongjia Mountains during the last 12500 a.B.P. Journal of Central China Normal University (Natural Sciences), 36, 87-92 (in Chinese with English abstract)."	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"LegacyPollen_2.0"	"QUJIA_QJL"	"Zhou et al. (2022)"	109	200158	"Qujialing QJL"	30.833	112.903	54	"Asia"	"Archaeological"	"Digitized"	42	"Zhou et al. (2022)"	8	446	5971	134.8	5525	NA	"2010"	"Li Y, Wu J, Hou S, Shi C, Mo D, Liu B, Zhou L (2010). Palaeoecological records of environmental change and cultural development from the Liangzhu and Qujialing archaeological sites in the middle and lower reaches of the Yangtze River. Quaternary International, 227, 29-37."	"https://doi.org/10.1016/j.quaint.2010.05.015"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"LegacyPollen_2.0"	"YellowSea_B-U35"	"Zhou et al. (2022)"	112	200159	"Yellow Sea B-U35"	38.47	122.69	-53	"Asia"	"Marine"	"Digitized"	46	"Zhou et al. (2022)"	2	50	11800	261.1	11750	NA	"2008"	"Chen JX (2008). Evolution of the East Asian Monsoon since the Last Deglaciation: Sporepollen Records in the East China Sea and the North Yellow Sea. PhD dissertation, The Institute of Oceanology, Chinese Academy of Sciences, Qingdao (in Chinese with English abstract)."	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"LegacyPollen_2.0"	"YellowSea_B-U41"	"Zhou et al. (2022)"	113	200160	"Yellow Sea B-U41"	38.2	122.69	-51	"Asia"	"Marine"	"Digitized"	44	"Zhou et al. (2022)"	2	30	5800	134.2	5770	NA	"2008"	"Chen JX (2008). Evolution of the East Asian Monsoon since the Last Deglaciation: Sporepollen Records in the East China Sea and the North Yellow Sea. PhD dissertation, The Institute of Oceanology, Chinese Academy of Sciences, Qingdao (in Chinese with English abstract)."	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"LegacyPollen_2.0"	"YellowSea_B-U44"	"Zhou et al. (2022)"	114	200161	"Yellow Sea B-U44"	38.06	122.17	-55	"Asia"	"Marine"	"Digitized"	31	"Zhou et al. (2022)"	2	1000	12800	393.3	11800	NA	"2008"	"Chen JX (2008). Evolution of the East Asian Monsoon since the Last Deglaciation: Sporepollen Records in the East China Sea and the North Yellow Sea. PhD dissertation, The Institute of Oceanology, Chinese Academy of Sciences, Qingdao (in Chinese with English abstract)."	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"LegacyPollen_2.0"	"YellowSea_CJ08-185"	"Zhou et al. (2022)"	115	200162	"Yellow Sea CJ08-185"	33.783	122.363	-27	"Asia"	"Marine"	"Raw"	27	"Zhou et al. (2022)"	2	685	8583	303.8	7898	NA	"2008"	"Shi FD (2008). Palynological Assemblage and Correlation of Climate Stratigraphy since Holocene in the Changjiang River Estuary and its Approach of the Southern Yellow Sea. Master degree dissertation, The First Institute of Oceanography, MNR, Qingdao (in Chinese with English abstract)."	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"LegacyPollen_2.0"	"YellowSea_CJ08-322"	"Zhou et al. (2022)"	116	200163	"Yellow Sea CJ08-322"	31.728	124.385	-49	"Asia"	"Marine"	"Raw"	19	"Zhou et al. (2022)"	3	355	2124	98.3	1769	NA	"2008"	"Shi FD (2008). Palynological Assemblage and Correlation of Climate Stratigraphy since Holocene in the Changjiang River Estuary and its Approach of the Southern Yellow Sea. Master degree dissertation, The First Institute of Oceanography, MNR, Qingdao (in Chinese with English abstract)."	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"LegacyPollen_2.0"	"YellowSea_11"	"Zhou et al. (2022)"	117	200164	"Yellow Sea 11"	39.167	123.333	-48	"Asia"	"Marine"	"Raw"	21	"Zhou et al. (2022)"	2	10748	20679	496.6	9931	NA	"1981"	"Xu JS, Gao JX, Xie FY (1981). The Huanghai Sea in the last Gracial period - acquisiton and study of some new data on its paleogeography. Science China Press, 25, 200-213 (in Chinese with English abstract)."	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"LegacyPollen_2.0"	"CHICHI1"	"Zhou et al. (2022)"	118	200165	"Chichi Lake 1"	42.033	128.133	1800	"Asia"	"Peat"	"Raw"	7	"Zhou et al. (2022)"	1	159	1114	159.2	955	NA	"1994"	"Xu QH, Wang ZH, Xu QH, Xia YM (1994). Pollen analysis of peat marsh in birch forest, the Changbai Mountains and the significance. Scientia Geographica Sinica, 14, 186-192 (in Chinese with English abstract)."	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"FIXED_100"	NA
"LegacyPollen_2.0"	"HANI"	"Zhou et al. (2022)"	122	200166	"Hani"	42.214	126.518	899	"Asia"	"Peat"	"Raw"	23	"Zhou et al. (2022)"	1	0	9728	442.2	9728	NA	"1993"	"Qiao SY (1993). A preliminary study on Hani peat-mire in the west part of the Changbai Mountain. Scientia Geographica Sinica, 13, 279-287 (in Chinese with English abstract)."	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"FIXED_100"	NA
"LegacyPollen_2.0"	"HANI_2012"	"Zhou et al. (2022)"	123	200167	"Hani 2012"	42.225	126.504	921	"Asia"	"Peat"	"Digitized"	35	"Zhou et al. (2022)"	10	1755	16939	446.6	15184	NA	"2012"	"Ge Y (2012). Holocene Paleoenvironment Reconstruction by Using Pollen and Phytolith Records in Hanni Peatlan. Master degree dissertation, Northeast Normal University, Changchun (in Chinese with English abstract)."	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"FIXED_100"	NA
"LegacyPollen_2.0"	"KAITONG"	"Zhou et al. (2022)"	126	200168	"Kaitong"	44.83	123.1	148	"Asia"	"Loess/Palaeosol"	"Raw"	4	"Zhou et al. (2022)"	1	0	11000	3666.7	11000	NA	"1992"	"Qiu SW, Li QS, Xia YM (1992). Paleosols of sandy lands and environmental changes in the western plain of northeast China during Holocene. Quaternary Sciences, 3, 224-232 (in Chinese with English abstract)."	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"LegacyPollen_2.0"	"SHUANGYANG"	"Zhou et al. (2022)"	127	200169	"Shuangyang"	43.45	125.75	215	"Asia"	"Peat"	"Raw"	79	"Zhou et al. (2022)"	1	209	2661	31.4	2452	NA	"1981"	"Qiu SW, Jiang P, Li FH, Xia YM, Wang PF (1981). A preliminary study on paleoenvironmental changes since the late Glacial in Northeast China. Acta Geographica Sinica, 36, 315-327 (in Chinese)."	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"FIXED_100"	NA
"LegacyPollen_2.0"	"ZHENNAN"	"Zhou et al. (2022)"	130	200170	"Zhennan"	45.767	123.117	150	"Asia"	"Loess/Palaeosol"	"Raw"	5	"Zhou et al. (2022)"	2	713	5253	1135	4540	NA	"1992"	"Qiu SW, Li QS, Xia YM (1992). Paleosols of sandy lands and environmental changes in the western plain of northeast China during Holocene. Quaternary Sciences, 3, 224-232 (in Chinese with English abstract)."	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"LegacyPollen_2.0"	"HEPING"	"Zhou et al. (2022)"	134	200171	"Hepingchong"	32.133	119.033	7	"Asia"	"Alluvial/Fluvial"	"Raw"	5	"Zhou et al. (2022)"	1	393	9828	2358.8	9435	NA	"1997"	"Zhu, C., Yu, S., Zhang, B., Zhao, N., Wang, J. and Ren, L., 1997. Study on Holocene sedimentary environment in Baohuashan area of Nanjing. Sci Geogr Sin, 17, pp.253-258."	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	""	""
"LegacyPollen_2.0"	"JIANGLI_TE01N2"	"Zhou et al. (2022)"	136	200172	"Jiangli TE01N2"	30.233	120.933	3	"Asia"	"Archaeological"	"Digitized"	11	"Zhou et al. (2022)"	2	5802	6709	90.7	907	NA	"2012"	"Gao YW (2012). Studies on Sporopollen and Environment Archaeology in Jiangli relics, Kunshan, Jiangsu Province. Master degree dissertation, Nanjing Normal University, Nanjing (in Chinese with English abstract)."	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"LegacyPollen_2.0"	"LINFENG"	"Zhou et al. (2022)"	137	200173	"Linfeng Bridge"	32.05	118.767	10	"Asia"	"Alluvial/Fluvial"	"Raw"	7	"Zhou et al. (2022)"	6	1856	9384	1254.7	7528	NA	"1997"	"Zhu C, Yu SY, Shi W, Dai DS, Zhao NX (1997). Holocene deposition and paleo-floods on the north bank of the Yangtze River, Nanjing Area. Geographical Research, 16, 23-30 (in Chinese with English abstract)."	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"LegacyPollen_2.0"	"NANJING"	"Zhou et al. (2022)"	138	200174	"Nanjing"	32.15	119.05	10	"Asia"	"Alluvial/Fluvial"	"Raw"	24	"Zhou et al. (2022)"	1	163	6517	276.3	6354	NA	"Unpublished"	"Li SF and Zhou S, Unpublished."	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"LegacyPollen_2.0"	"PUZHEN"	"Zhou et al. (2022)"	139	200175	"Puzhen"	32.133	118.65	15	"Asia"	"Alluvial/Fluvial"	"Raw"	4	"Zhou et al. (2022)"	1	16698	22960	2087.3	6262	NA	"1987"	"Cao QY, Wang FB, Han HY (1987), Division of strata and environmental changes in Southern Jiangsu Province and Ningzhen Hilly area in the last 30000 years. Quaternary Research, 8, 122-132 (in Chinese with English abstract)."	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"LegacyPollen_2.0"	"DAHU_DW"	"Zhou et al. (2022)"	147	200176	"Dahu Lake DW"	24.25	115.033	250	"Asia"	"Peat"	"Digitized"	17	"Zhou et al. (2022)"	4	6054	16814	672.5	10760	NA	"2000"	"Xiao JY, Wang J, An ZS, Wu XH, Zhou WJ (2000). Evidence for the younger dryas event in the eastern part of Nanling region. Acta Botanica Sinica, 40, 1079-1082 (in Chinese with English abstract)."	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"FIXED_100"	NA
"LegacyPollen_2.0"	"POYANG_ZK01"	"Zhou et al. (2022)"	149	200177	"Poyang Lake ZK01"	29.032	116.147	14	"Asia"	"Lake"	"Raw"	87	"Zhou et al. (2022)"	4	68	3412	38.9	3344	NA	"2004"	"Gu YS (2004). Reconstruction of Paleoclimate and Environmental Variability During Past 5000 Years Revealed by Core Sediments in the Middle Reaches of the Yangtze River. PhD dissertation, Wuhan University, Wuhan (in Chinese with English abstract)."	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.4e+09	NA	NA
"LegacyPollen_2.0"	"LIAOHE_LT"	"Zhou et al. (2022)"	151	200178	"Liaohe River Plain LT"	41.118	122.687	5	"Asia"	"Alluvial/Fluvial"	"Digitized"	41	"Zhou et al. (2022)"	1	0	22906	572.6	22906	NA	"2010"	"Wang XL, Jie DM, Li Y (2010). The Holocene sporopollen assemblages and paleoclimate evolution in the lower Liaohe Plain. Henan Science, 28, 794-798 (in Chinese with English abstract)."	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"LegacyPollen_2.0"	"LIAOHE_SHYE"	"Zhou et al. (2022)"	152	200179	"Liaohe River Plain SHYE"	41.767	123.433	42	"Asia"	"Alluvial/Fluvial"	"Digitized"	10	"Zhou et al. (2022)"	1	9502	28702	2133.3	19200	NA	"2013"	"Zhang SQ, Liu YY (2013). Discovery of the late Pleistocene peat in the lower Liaohe River Plain and its paleoclimatic significance. Journal of Jilin University (Earth Science Edition), 43, 845-850 (in Chinese with English abstract)."	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"LegacyPollen_2.0"	"South China Sea Q4"	"Zhou et al. (2022)"	156	200181	"South China Sea Q4"	21.006	115.423	-126	"Asia"	"Marine"	"Digitized"	41	"Zhou et al. (2022)"	3	16386	25254	221.7	8868	NA	"1996"	"Lü HY, Guo ZT, Wu NQ (1996). Paleomonsoon evolution and Heinrich events: evidence from the loess plateau and the South China Sea. Queternary Sciences, 1, 11-20 (in Chinese with English abstract)."	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"LegacyPollen_2.0"	"ANGULINUUR"	"Zhou et al. (2022)"	158	200182	"Anguli Nuur Lake"	41.333	114.35	1315	"Asia"	"Lake"	"Digitized"	225	"Zhou et al. (2022)"	10	4637	11167	29.2	6530	NA	"2010"	"Wang HY, Liu HY, Zhu JL, Yin Y (2010). Holocene environmental changes as recorded by mineral magnetism of sediments from Anguli-nuur Lake, southeastern Inner Mongolia Plateau, China. Palaeogeography, Palaeoclimatology, Palaeoecology, 285, 30-49."	"https://doi.org/10.1016/j.palaeo.2009.10.020"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	48031788	NA	NA
"LegacyPollen_2.0"	"DALI_CMD"	"Zhou et al. (2022)"	165	200183	"Dali Lake CMD"	43.32	116.577	1226	"Asia"	"Lake"	"Raw"	174	"Zhou et al. (2022)"	14	0	19236	111.2	19236	NA	"2020"	"Han Y, Liu H, Zhou L, Hao Q, Cheng Y (2020). Postglacial evolution of forest and grassland in southeastern Gobi (Northern China). Quaternary Science Reviews, 248, 106611."	"https://doi.org/10.1016/j.quascirev.2020.106611"	"Han Y (2020). Pollen dataset in semiarid region of northern China. Peking University Open Reserach Data, V1. [2022.5.17]. https://doi.org/10.18170/DVN/V9JN52"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.14e+08	NA	"dessicated lake, estimated basin"
"LegacyPollen_2.0"	"DALINURXIA"	"Zhou et al. (2022)"	169	200184	"Dali Nur-Xiaoniuchang"	42.618	116.817	1460	"Asia"	"Lake"	"Digitized"	14	"Zhou et al. (2022)"	3	3500	9750	480.8	6250	NA	"2002"	"Liu HY, Xu LH, Cui HT (2002). Holocene history of desertification along the woodland-steppe border in northern China. Quaternary Research, 57, 259-270."	"https://doi.org/10.1006/qres.2001.2310"	"Wang HY, Liu HY, Liu YH, Cui HT (2004). Mineral magnetism of lacustrine sediments and Holocene palaeoenvironmental changes in Dali Nor area, southeast Inner Mongolia Plateau, China. Palaeogeography Palaeoclimatology Palaeoecology, 208, 175-193."	"https://doi.org/10.1016/j.palaeo.2004.02.026"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	784659.3	NA	NA
"LegacyPollen_2.0"	"DAIHAI"	"Zhou et al. (2022)"	170	200185	"Daihai Lake"	40.583	112.7	1221	"Asia"	"Lake"	"Digitized"	72	"Zhou et al. (2022)"	6	84	14164	198.3	14080	NA	"2004"	"Li XQ, Zhou J, Shen J, Weng CY, Zhao HL, Sun QL (2004). Vegetation history and climatic variations during the last 14 ka BP inferred from a pollen record at Daihai Lake, north-central China. Review of Palaeobotany and Palynology, 132, 195-205."	"https://doi.org/10.1016/j.revpalbo.2004.06.002"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	50171373	NA	NA
"LegacyPollen_2.0"	"DAIHAI_DH1"	"Zhou et al. (2022)"	173	200186	"Daihai Lake Basin DH1"	40.582	112.667	1209	"Asia"	"Lake"	"Digitized"	120	"Zhou et al. (2022)"	9	-35	560	5	595	NA	"2009"	"Zhang LY (2009). Pollen-Based Quantitative Reconsrtuction of about 600a Climate Changes in the Daihai Lake area, Inner Mongolia, China. Master degree dissertation, Hebei Normal University, Shijiazhuang (in Chinese with English abstract)."	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	50171373	NA	NA
"LegacyPollen_2.0"	"DAIHAI_WAJ"	"Zhou et al. (2022)"	174	200187	"Daihai Lake-Wajianggou"	40.583	112.667	1500	"Asia"	"Lake"	"Raw"	10	"Zhou et al. (2022)"	5	1188	44288	4788.9	43100	NA	"1990"	"Li RQ, Zheng LM, Zhu GR (1990). Changes of Lakes and Environment in the Inner Mongolia Plateau. Beijing Normal University Publishing Group, Beijing. 121-133 (in Chinese with English abstract)."	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	50171373	NA	"coordinate very far off"
"LegacyPollen_2.0"	"HUANGQI_HQ"	"Zhou et al. (2022)"	183	200188	"Huangqihai Lake HQ"	40.83636	113.2786	997	"Asia"	"Lake"	"Digitized"	47	"Zhou et al. (2022)"	6	114	4141	87.5	4027	NA	"2010"	"Wang Y, Yao PY, Chi ZQ, Guan YY, Zhao ZL (2010). Middle-Late Holocene environmental changes recorded by lacustrine sediments from Huangqihai Lake, Inner Mongolia. Bulletin of Mineralogy, Petrology and Geochemistry, 29, 149-156 (in Chinese with English abstract)."	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	36756661	NA	"no lake in vicinity"
"LegacyPollen_2.0"	"HUITENGXIL"	"Zhou et al. (2022)"	184	200189	"Huiteng Xil"	41.142	112.625	2000	"Asia"	"Lake"	"Digitized"	44	"Zhou et al. (2022)"	2	2115	6141	93.6	4026	NA	"2011"	"Zhao ZL, Wang Y, Chi ZQ, Guan YY, Yao PY (2011). Environmental changes recorded by pollen since Mid to Late Holocene in Huitengxile Lake, Inner Mongolia. Journal of Geomechanics, 17, 103-110 (in Chinese with English abstract)."	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"LegacyPollen_2.0"	"HORQIN_ADQ"	"Zhou et al. (2022)"	187	200190	"Horqin Sandy Land ADQ"	43.643	122.963	154	"Asia"	"Loess/Palaeosol"	"Digitized"	50	"Zhou et al. (2022)"	7	2133	4456	47.4	2323	NA	"2011"	"Yang LH, Lai ZP, Zhou J, Long H, Zhang JR (2011). Dune evolution in Horqin Dunefield of China since Late Glacical period inferred from Luminescence dating and pollen. Scientia Geographica Sinica, 31, 695-701 (in Chinese with English abstract)."	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"LegacyPollen_2.0"	"BURJANSNUR"	"Zhou et al. (2022)"	191	200191	"Burjans Nur Lake"	39.783	109.333	1366	"Asia"	"Lake"	"Digitized"	26	"Zhou et al. (2022)"	3	0	815	32.6	815	NA	"1997"	"Yang ZR, Zhang MQ (1997). Climatic and environmental changes since 800aBP in Pojianghaizi Lake area, Ordos Plateau. Journal of Hunan Normal University (Natural Science), 20, 74-81 (in Chinese with English abstract)."	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	7540309	NA	NA
"LegacyPollen_2.0"	"SALAWUSU"	"Zhou et al. (2022)"	193	200192	"Salawusu"	38.583	108.833	1200	"Asia"	"Alluvial/Fluvial"	"Raw"	5	"Zhou et al. (2022)"	3	364	8320	1989	7956	NA	"1989"	"Zheng HH (1989). Some geological evidence of environmental change in the last 10000 years in north China. Queternary Sciences, 10, 78-83 (in Chinese with English abstract)."	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"LegacyPollen_2.0"	"SALAWUSU_DIS"	"Zhou et al. (2022)"	194	200193	"Salawusu-Dishaogou"	37.83	108.45	1200	"Asia"	"Loess/Palaeosol"	"Raw"	4	"Zhou et al. (2022)"	5	9166	17738	2857.3	8572	NA	"1992"	"Ke MH, Sun JZ, Wei MJ (1992). Paleoclimate and paleoenvironment of the last gracial stage in Salawusu area of Nei Monggol, China. Acta Botanica Sinica, 34, 717-719 (in Chinese with English abstract)."	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"dessicated lake, no basin visible"
"LegacyPollen_2.0"	"TENGGERNUR"	"Zhou et al. (2022)"	195	200194	"Tengger Nur Lake"	40.467	110.67	997	"Asia"	"Lake"	"Digitized"	38	"Zhou et al. (2022)"	2	0	1633	44.1	1633	NA	"2011"	"Zhao ZL, Wang Y, Yao PY, Chi ZQ, Guan YY (2011). Environmental changes recorded by lacustrine sediments since Late Holocene in central Inner Mongolia. Geological Bulletin of China, 30, 1251-1255 (in Chinese with English abstract)."	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
